MEC_CO_ENTIDADE,MEC_CO_UF,MEC_CO_MUNICIPIO,MEC_NO_ENTIDADE,MEC_NU_ANO_CENSO,MEC_TP_SITUACAO_FUNCIONAMENTO,MEC_TP_DEPENDENCIA,MEC_TP_LOCALIZACAO,MEC_TP_LOCALIZACAO_DIFERENCIADA,MEC_TP_CATEGORIA_ESCOLA_PRIVADA,MEC_DT_ANO_LETIVO_INICIO,MEC_DT_ANO_LETIVO_TERMINO,MEC_IN_REGULAR,MEC_IN_EJA,MEC_IN_PROFISSIONALIZANTE,MEC_IN_ESPECIAL_EXCLUSIVA,MEC_IN_COMUM_CRECHE,MEC_IN_COMUM_PRE,MEC_IN_COMUM_FUND_AI,MEC_IN_COMUM_FUND_AF,MEC_IN_COMUM_MEDIO_MEDIO,MEC_IN_COMUM_MEDIO_INTEGRADO,MEC_IN_COMUM_MEDIO_NORMAL
52086615,52,5208707,COLEGIO JAO LTDA,2018,1,4,1,0,1,23/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52086623,52,5208707,ESCOLA MUNDO DA ESCRITA LTDA,2018,1,4,1,0,1,22/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52086658,52,5208707,COLEGIO DE PROTESE DENTARIA DE GOIANIA,2018,1,4,1,0,1,29/01/2018,30/12/2018,0,0,1,0,0,0,0,0,0,0,0
52086682,52,5208707,ESCOLA O PICA PAU,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,0,0,0,0,0
52086690,52,5208707,ESCOLA BIOCLASS TURMA DA MONICA,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,0,1,1,1,0,0,0
52086704,52,5208707,ESCOLA INFANTIL BIDECA LTDA,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52086755,52,5208707,ESCOLA ARTE VIDA,2018,1,4,1,0,1,23/01/2018,18/12/2018,1,0,0,0,1,1,1,0,0,0,0
52086771,52,5208707,ESCOLA ATHOS,2018,1,4,1,0,1,22/01/2018,20/12/2018,1,0,0,0,0,1,1,1,0,0,0
52086798,52,5208707,ESCOLA DINAMICA 13 DE MAIO,2018,1,4,1,0,1,16/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52091406,52,5207907,CENTRO MUNICIPAL DE EDUCACAO INFANTIL RAIMUNDA ROSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,1,1,0,0,0,0,0
52091414,52,5217609,ESCOLA MILENIO,2018,1,4,1,0,1,16/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52091422,52,5217609,ESCOLA MUNICIPAL PROFESSORA ZAIDA BOAVENTURA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52091449,52,5208004,ESC MUL PASTOR OTAIDES ALVES DOS SANTOS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52091457,52,5208004,ESC MUL EDUARDO DE SOUSA LOBO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52091465,52,5217609,COLEGIO SHEKNAH,2018,1,4,1,0,1,29/01/2018,14/12/2018,1,0,0,0,1,1,1,0,0,0,0
52091473,52,5217609,ESCOLA MUNICIPAL PINGO DE SABEDORIA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52091490,52,5220454,ESCOLA MUNICIPAL CLARINDA RODRIGUES DE MELO,2018,1,3,1,0,,19/01/2018,19/12/2018,1,0,0,0,0,1,1,0,0,0,0
52091503,52,5218805,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA BRIGIDA DA FONSECA,2018,1,3,1,0,,15/01/2018,18/12/2018,1,0,0,0,0,0,1,0,0,0,0
52091511,52,5218805,ESCOLA MUNICIPAL ENSINO FUNDAMENTAL ALFREDO NASSER,2018,1,3,1,0,,15/01/2018,18/12/2018,1,0,0,0,0,0,1,0,0,0,0
52091538,52,5210406,CENTRO MUNICIPAL DE EDUCACAO INFANTIL FILHOS DE DAVI,2018,1,3,1,0,,22/01/2018,20/12/2018,1,0,0,0,1,0,0,0,0,0,0
52091562,52,5205109,COLEGIO APROV,2018,1,4,1,0,1,30/01/2018,21/12/2018,1,0,0,0,1,1,1,1,1,0,0
52091570,52,5208707,COLEGIO METROPOLITANO,2018,1,4,1,0,1,24/01/2018,17/12/2018,1,0,0,0,0,0,0,1,1,0,0
52091589,52,5213103,COLEGIO E PRE- VESTIBULAR DINAMICO,2018,1,4,1,0,1,22/01/2018,14/12/2018,1,1,0,0,0,0,0,0,1,0,0
52093018,52,5203962,ESCOLA MUNICIPAL PROFª CACILDA SOARES GUSTAVO,2018,3,3,1,,,,,,,,,,,,,,,
52002381,52,5207535,ESC MUL PINHEIRO,2018,3,3,2,,,,,,,,,,,,,,,
52021335,52,5201108,ESCOLA MUNICIPAL MARIA APARECIDA GEBRIM,2018,1,3,1,0,,09/01/2018,21/12/2018,1,1,0,0,0,0,1,1,0,0,0
52021351,52,5201108,ESCOLA MUNICIPAL COMENDADOR MIGUEL PEDREIRO,2018,1,3,1,0,,10/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52021360,52,5201108,ESCOLA MUNICIPAL MOACYR ROMEU COSTA,2018,1,3,1,0,,10/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52021394,52,5201108,ESCOLA MUNICIPAL PEDRO LUDOVICO TEIXEIRA,2018,1,3,1,0,,15/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52021408,52,5201108,ESCOLA MUNICIPAL PROFESSORA EDINE RODRIGUES GOMES,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52021416,52,5201108,ESCOLA MUNICIPAL PROFESSORA ESTHER DE CAMPOS AMARAL,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52021424,52,5201108,ESCOLA MUNICIPAL PROFESSOR TASSO BARROS VILLELA,2018,1,3,1,0,,10/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52021432,52,5201108,ESCOLA MUNICIPAL ROSEVIR RIBEIRO DE PAIVA,2018,1,3,1,0,,09/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52021459,52,5201108,ESCOLA MUNICIPAL SAO JOSE,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52021467,52,5201108,ESCOLA MUNICIPAL SENADOR JOSE LOURENCO DIAS,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52021475,52,5201108,ESCOLA MUNICIPAL WADY CECILIO,2018,1,3,2,0,,09/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52021483,52,5201108,ESCOLA MUNICIPAL WALTER BEZE,2018,1,3,1,0,,09/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52021513,52,5201108,ESCOLA PAROQUIAL SANTO ANTONIO,2018,1,3,1,0,,24/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52074439,52,5218805,COLEGIO GAMA,2018,2,4,1,,,,,,,,,,,,,,,
52081893,52,5200100,ESC POLO MUL JOSE G PEREIRA SR QUIM,2018,2,3,2,,,,,,,,,,,,,,,
52098427,52,5208707,COLEGIO EXEMPLO,2018,3,4,1,,,,,,,,,,,,,,,
52044742,52,5205513,ESCOLA MUNICIPAL LAJES,2018,2,3,2,,,,,,,,,,,,,,,
52029751,52,5219001,ESCOLA ESTADUAL ALTAMIRO DE REZENDE,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,1,0,0,0
52022706,52,5210000,CENTRO DE ENSINO EM PERIODO INTEGRAL ARY RIBEIRO VALADAO FILHO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,0,1,0,0
52022714,52,5210000,CENTRO DE ENSINO EM PERIODO INTEGRAL HORACIO ANTONIO DE PAULA,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,0,0,0
52022722,52,5210000,COLEGIO ESTADUAL DA POLICIA MILITAR DE GOIAS MANOEL VILAVERDE,2018,1,2,1,0,,17/01/2018,31/12/2018,1,0,0,0,0,0,0,1,1,0,0
52022730,52,5210000,COLEGIO ESTADUAL RUI BARBOSA,2018,1,2,1,0,,01/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52022765,52,5210000,COLEGIO ZENITE,2018,1,4,1,0,1,22/01/2018,30/11/2018,1,0,0,0,0,0,0,1,1,0,0
52022773,52,5210000,EDUCANDARIO NOSSA SENHORA DO ROSARIO,2018,1,4,1,0,1,22/01/2018,20/12/2018,1,0,0,0,1,1,1,0,0,0,0
52022811,52,5210000,ESCOLA MUNICIPAL SOSSEGO DA MAMAE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52022838,52,5210000,ESCOLA ESTADUAL ANTONIO AUGUSTO DO CARMO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,1,0,0,0
52022854,52,5210000,CENTRO DE ENSINO EM PERIODO INTEGRAL BELARMINO ESSADO,2018,1,2,1,0,,22/01/2018,31/12/2018,1,0,0,0,0,0,1,0,0,0,0
52022870,52,5210000,CENTRO DE ENSINO EM PERIODO INTEGRAL JOAO LOBO FILHO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,1,0,0,0,0
52022889,52,5210000,COLEGIO ESTADUAL JOAQUIM PEDRO VAZ,2018,1,2,1,0,,15/01/2018,31/12/2018,1,1,0,0,0,0,0,1,0,0,0
52022960,52,5210000,ESCOLA INFANTIL CARROSSEL,2018,1,4,1,0,1,29/01/2018,20/12/2018,1,0,0,0,1,1,1,0,0,0,0
52022986,52,5210000,ESCOLA MUNICIPAL PADRE FELICIANO,2018,1,3,1,0,,23/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52022994,52,5210000,ESCOLA MUNICIPAL PERALTA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,0,0,0,0,0
52081559,52,5209705,ESC MUL RENATO ROCHA DA SILVA,2018,2,3,1,,,,,,,,,,,,,,,
52081460,52,5208707,ESCOLA CEMA LTDA ME,2018,3,4,1,,,,,,,,,,,,,,,
52024687,52,5211800,ESC MUL CLARISMUNDO LACERDA,2018,1,3,2,0,,22/01/2018,22/12/2018,1,0,0,0,0,1,1,0,0,0,0
52024695,52,5211800,ESCOLA ESTADUAL DE ARTULANDIA,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52024717,52,5211800,CENTRO DE ENSINO EM PERIODO INTEGRAL DIOGENES DE CASTRO RIBEIRO,2018,1,2,1,0,,22/01/2018,20/12/2018,1,0,0,0,0,0,1,0,0,0,0
52024725,52,5211800,ESCOLA ESTADUAL DR ORNELO MACHADO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52024733,52,5211800,COLEGIO ESTADUAL MANOEL RIBEIRO FREITAS MACHADO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,0,1,0,0,0
52024741,52,5211800,COLEGIO ESTADUAL SAO JOSE,2018,1,2,1,0,,20/01/2018,21/12/2018,1,1,0,0,0,0,0,1,1,0,0
52024750,52,5211800,ESC MUL MARIA LEANDRO DA COSTA,2018,1,3,2,0,,21/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52024784,52,5211800,ESC MUL ADVENTISTA,2018,1,3,1,0,,22/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52024911,52,5211800,ESC MUL DE ALVELANDIA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52024970,52,5211800,ESC MUL JOAQUIM LEITE DE ANDRADE,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52025004,52,5211800,ESCOLA MUNICIPAL JOSE PEIXOTO DA SILVEIRA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52025047,52,5211800,ESC MUL MARIA CATARINA DE FREITAS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52025101,52,5211800,ESC MUL NOSSA SENHORA APARECIDA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52025136,52,5211800,ESC MUL PEQUENO PRINCIPE,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52025179,52,5211800,ESC MUL DE 1º GRAU JANUARIO DE SIQUEIRA NUNES,2018,1,3,2,0,,22/01/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52027201,52,5210208,ESCOLA EVANGELICA BETEL,2018,1,4,1,0,4,02/01/2018,31/12/2018,1,0,0,0,0,0,1,1,0,0,0
52027244,52,5210208,ESC MUL PROFESSORA ODETE CARVALHO ATAIDES FONSECA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52027309,52,5210208,ESCOLA MUL JORCELINO ALVES BARBOSA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52027422,52,5210208,ESC MUL VALDIVINO SILVA FERREIRA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,1,1,1,0,0,0
52027449,52,5210208,ESCOLA ESTADUAL VEREADOR ANTONIO LAURINDO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,1,1,0,0,0
52027511,52,5210208,ESC MUL DONA RITINHA,2018,1,3,1,0,,16/01/2018,21/12/2018,1,1,0,0,0,1,1,0,0,0,0
52027520,52,5210208,COLEGIO INTEGRACAO,2018,1,4,1,0,1,01/02/2018,20/12/2018,1,0,0,0,1,1,1,1,0,0,0
52027570,52,5210307,COLEGIO ESTADUAL MARIA BARRETO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52027678,52,5211602,COLEGIO ESTADUAL ANTENOR PADILHA,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,1,1,0,0
52027775,52,5211602,ESCOLA MUNICIPAL FRANCISCO BUENO DE MORAES,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52027783,52,5212006,COLEGIO ESTADUAL GETULIO VARGAS,2018,1,2,1,0,,01/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52027880,52,5212006,COLEGIO MUNICIPAL GERALDO DE OLIVEIRA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,1,0,0,0,0
52027899,52,5213400,COLEGIO ESTADUAL JOSE MARCELINO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52027910,52,5213400,ESC MUL CONEGUDES J RABELO,2018,1,3,2,0,,17/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52071227,52,5211206,ESC MARANATA DE ITAPURANGA,2018,2,4,1,,,,,,,,,,,,,,,
52045617,52,5206206,COLEGIO ESTADUAL ADELVINA FLORES RIBEIRO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,1,0,0,0,0,1,0,0,0
52045633,52,5206206,COLEGIO ESTADUAL AURORA ATTIE,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,1,0,0,0
52045641,52,5206206,COLEGIO ESTADUAL JOSE DE GOIAS BRASIL,2018,1,2,1,0,,02/01/2018,31/12/2018,1,0,0,0,0,0,0,1,1,0,0
52045650,52,5206206,ESC MUL PRESIDENTE KENNEDY,2018,1,3,2,0,,29/01/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52045668,52,5206206,ESC MUL ADALARDO TIRADENTES BISPO,2018,1,3,1,0,,29/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52045692,52,5206206,ESCOLA MUNICIPAL ALEIXO TORRES CAMARGO,2018,1,3,1,0,,29/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52045714,52,5206206,ESC MUL ARGEU PAIM HOFFMANN,2018,1,3,2,0,,29/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52045722,52,5206206,ESC MUL CILINEU PEIXOTO DOS SANTOS,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52045773,52,5206206,ESCOLA MUNICIPAL EDUARDO DE PAIVA REZENDE,2018,1,3,1,0,,05/02/2018,21/12/2018,1,1,0,0,0,1,1,1,0,0,0
52045790,52,5206206,ESC MUL PAULO GONTIJO,2018,1,3,2,1,,05/02/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52045803,52,5206206,ESC MUL ITAGIBA JOSE DE SOUZA,2018,1,3,2,0,,05/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52045820,52,5206206,ESCOLA MUNICIPAL JOSE GOMES GONCALVES,2018,1,3,2,1,,29/01/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52045838,52,5206206,ESC MUL JOSE MIGUEL CURY,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,1,1,0,0,0
52045897,52,5206206,ESCOLA MUNICIPAL MANOEL GONCALVES,2018,1,3,2,0,,05/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52046028,52,5206206,ESCOLA MUNICIPAL SOUZA LIMA,2018,1,3,2,0,,05/02/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52046990,52,5208004,ESC MUL PROF YANNIE DO PRADO OPPA,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52047059,52,5208004,COLEGIO ESTADUAL ARTHUR RIBEIRO DE MAGALHAES FILHO,2018,1,2,2,0,,01/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52047121,52,5208004,ESCOLA MUNICIPAL PROFESSOR ANTONIO VICENTE D ABADIA,2018,1,3,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52047148,52,5208004,COLEGIO ESTADUAL DISTRITO DE SANTA ROSA,2018,1,2,2,0,,22/01/2018,30/12/2018,1,0,0,0,0,0,0,1,1,0,0
52047156,52,5212501,CENTRO MUNICIPAL DE EDUCACAO BASICA MARIA DE NONDAS,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,0,1,1,1,0,0,0,0
52047164,52,5221858,ESCOLA MUNICIPAL CAIC TANCREDO DE ALMEIDA NEVES,2018,1,3,1,0,,05/02/2018,21/12/2018,1,1,0,1,0,0,1,1,0,0,0
52047172,52,5215231,CAIC NOVO GAMA,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52047180,52,5221858,CENTRO EDUCACIONAL BALAO MAGICO LTDA,2018,1,4,1,0,1,29/01/2018,11/12/2018,1,0,0,0,1,1,1,1,1,0,0
52047202,52,5215231,COLEGIO ESTADUAL NOVO GAMA,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52047210,52,5212501,COLEGIO ESTADUAL PROFESSOR ANTONIO VALDIR RORIZ,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,1,0,0,0,0,0,1,0,0
52047229,52,5221858,COLEGIO ESTADUAL VALPARAIZO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,0,0,1,0,0
52047245,52,5212501,COLEGIO SANTA LUZIA LTDA,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,1,1,1,1,1,0,0
52047253,52,5212501,CVO INTERATIVO,2018,1,4,1,0,1,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,1,0,0
52047270,52,5212501,COLEGIO ESTADUAL PROFESSOR ANTONIO MARCO DE ARAUJO,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52006026,52,5217203,ESCOLA ESTRELA NASCENTE,2018,2,4,1,,,,,,,,,,,,,,,
52085147,52,5208806,CRECHE EVANGELICA LUGAR FORTE,2018,3,4,1,,,,,,,,,,,,,,,
52048381,52,5212501,ESCOLA MUNICIPAL PROFESSORA MARLENE FLORES DE ARAUJO,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,1,0,0,1,0,0,0,0
52048390,52,5221858,ESCOLA MUNICIPAL PROFESSORA DIVINA LOURENCO DE MELO LEAO,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,1,0,0,1,0,0,0,0
52048420,52,5215231,COLEGIO EVANGELICO PLENITUDE,2018,1,4,1,0,1,05/02/2018,21/12/2018,1,0,0,0,0,1,1,1,1,0,0
52048438,52,5212501,ESCOLA MUNICIPAL ESTRELA DALVA X MARCILIO DIAS,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52048454,52,5215231,ESCOLA MUNICIPAL JARDIM PAIVA,2018,1,3,1,0,,19/02/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52048462,52,5221858,ESCOLA MUNICIPAL ARARUAMA,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52048497,52,5215231,ESCOLA MUNICIPAL RURAL CORA CORALINA,2018,1,3,2,0,,06/02/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52048519,52,5212501,ESC MUL PROF ISMAR GONCALVES,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52048527,52,5212501,ESCOLA MUNICIPAL DOM AGOSTINHO,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52048535,52,5221858,COLEGIO ESTADUAL CEU AZUL,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52048560,52,5215231,ESCOLA MUNICIPAL PROFESSORA ALIRIA RIBEIRO,2018,1,3,1,0,,19/02/2018,20/12/2018,1,0,0,0,0,1,1,0,0,0,0
52048586,52,5212501,ESCOLA MUNICIPAL PROFESSOR SEBASTIAO DE ARAUJO MACHADO,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,1,0,0,1,0,0,0,0
52048608,52,5212501,VI ESCOLA POLO MUNICIPAL RURAL JOSE RODRIGUES DOS REIS,2018,1,3,2,0,,22/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52048624,52,5221858,ESCOLA ARCA DE NOE,2018,1,4,1,0,1,29/01/2018,08/12/2018,1,0,0,0,1,1,1,1,0,0,0
52005674,52,5213707,ESCOLA MUNICIPAL INOCENCIO DE SOUZA,2018,2,3,1,,,,,,,,,,,,,,,
52038998,52,5209705,ESC MUL JOSE RAM0S TELES,2018,2,3,2,,,,,,,,,,,,,,,
52076210,52,5201108,ESC ANAKATY,2018,2,4,1,,,,,,,,,,,,,,,
52088502,52,5213103,ESCOLA EVOLUCAO,2018,3,4,1,,,,,,,,,,,,,,,
52049876,52,5217302,CENTRO DE EDUCACAO EM PERIODO INTEGRAL PROFESSOR ERMANO DA CONCEICAO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52049884,52,5217302,COLEGIO ESTADUAL SENHOR DO BONFIM,2018,1,2,1,0,,22/01/2018,21/12/2018,1,1,0,0,0,0,0,1,1,0,0
52049892,52,5217302,ESCOLA ESTADUAL SANTO AGOSTINHO,2018,1,2,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52049906,52,5217302,ESC MUL SANTO ANTONIO,2018,1,3,2,0,,01/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52049949,52,5222302,ESCOLA MUNICIPAL AGUA DOCE,2018,1,3,2,1,,22/01/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52050041,52,5217302,ESC MUL BENEDITO CAMARGO,2018,1,3,2,0,,01/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52050157,52,5217302,ESC MUL DOM EMMANOEL GOMES DE OLIVEIRA,2018,1,3,1,0,,01/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52050211,52,5217302,ESC MUL PREFEITO GERALDO DE MORAIS,2018,1,3,1,0,,01/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52050386,52,5217302,ESC MUL MANOEL CARDOSO,2018,1,3,2,0,,01/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52050440,52,5217302,ESC MUL NS SANTANA,2018,1,3,2,0,,01/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52050599,52,5217302,ESC MUL SANTA MARIA DE NAZARE,2018,1,3,2,0,,01/02/2018,21/12/2018,1,0,0,0,0,1,1,0,0,0,0
52050777,52,5217302,ESCOLA ESTADUAL BENEDITA CIPRIANO GOMES,2018,1,2,2,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,0,1,0,0,0
52050785,52,5217609,COLEGIO VOO LIVRE LTDA,2018,1,4,1,0,1,24/01/2018,14/12/2018,1,0,0,0,1,1,1,1,1,0,0
52050793,52,5217609,CENTRO INTEGRADO DE EDUCACAO MODELO CIEM,2018,1,2,1,0,,02/01/2018,31/12/2018,1,1,0,0,0,0,0,1,1,0,0
52050807,52,5217609,COLEGIO ESTADUAL COMPLEXO N 02,2018,1,2,1,0,,02/01/2018,30/12/2018,1,1,0,0,0,0,0,0,1,0,0
52070530,52,5218805,CENTRO DE ATENDIMENTO EDUCACIONAL ESPECIALIZADO BOM PASTOR,2018,1,4,1,0,4,22/01/2018,21/12/2018,0,0,0,0,0,0,0,0,0,0,0
52070557,52,5212501,ESCOLA MUNICIPAL LAUDIMIRO RORIZ,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,1,0,1,1,0,0,0,0
52070565,52,5215231,ESCOLA MUNICIPAL DARCY RIBEIRO,2018,1,3,1,0,,06/02/2018,20/12/2018,1,0,0,0,0,0,1,0,0,0,0
52070573,52,5212501,ESCOLA MUNICIPAL PROFESSORA EVA MARRA ROCHA,2018,1,3,1,0,,22/02/2018,21/12/2018,1,0,0,1,0,0,1,0,0,0,0
52070590,52,5221858,ESCOLA MUNICIPAL VALPARAISO I-E,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52070620,52,5221858,ESCOLA MUNICIPAL AYRTON SENNA,2018,1,3,1,0,,05/02/2018,21/12/2018,1,0,0,0,0,1,1,1,0,0,0
52070638,52,5221858,ESCOLA MUNICIPAL IPANEMA,2018,1,3,1,0,,05/02/2018,21/12/2018,1,1,0,1,0,0,1,1,0,0,0
52070646,52,5212501,4ª ESCOLA POLO MUNICIPAL RURAL DOS AMERICANOS,2018,1,3,2,0,,22/02/2018,21/12/2018,1,0,0,1,0,0,1,0,0,0,0
52070689,52,5200100,ESC MUL OS PEQUENINOS,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
52070778,52,5204102,ESCOLA ESTADUAL DE ENSINO ESPECIAL VIVA A VIDA,2018,1,2,1,0,,02/01/2018,31/12/2018,0,0,0,0,0,0,0,0,0,0,0
52070867,52,5218706,ESCOLA MUNICIPAL RITA MONICA LEDO,2018,1,3,1,0,,22/01/2018,21/12/2018,1,0,0,0,0,0,1,0,0,0,0
